round_id,client_id,identity,exec_time_s,peak_mem_mb,pinn_score,impossibility,action
1,client_056,HONEST,6.809644311533068,639.1287098351692,0.0762527344419522,0.0,ACCEPT
1,client_057,HONEST,7.466004920911546,707.3772628091357,0.12024908554804778,0.0,ACCEPT
1,client_058,HONEST,6.736939254797946,679.8305132792802,0.20610780985063168,0.0,ACCEPT
1,client_059,HONEST,9.488958312661376,600.6204761064946,0.07578829635668743,0.0,ACCEPT
1,client_060,HONEST,9.770293379023947,627.0007423673896,0.12219097140731143,0.0,ACCEPT
1,client_061,HONEST,9.179560864115205,619.8747596737123,0.09702373219691,0.0,ACCEPT
1,client_062,SPOOFER,0.8517465319861854,616.7074016566356,0.044948636972136795,3.5194558563951814e-10,REJECT
1,client_063,HONEST,6.752660181642181,703.0533673777782,0.028492931101968363,0.0,ACCEPT
1,client_064,HONEST,7.72194661596362,654.249068761798,0.1720636644533058,0.0,ACCEPT
1,client_065,HONEST,6.526965418584673,687.8028219450362,0.10051165305097935,0.0,ACCEPT
1,client_066,HONEST,7.072189618742459,665.0183629135563,0.1099529847786735,0.0,ACCEPT
1,client_067,SPOOFER,1.379956624568241,652.2685677621756,0.042293728062764796,5.170586034492316e-09,REJECT
1,client_068,HONEST,8.386220814301497,671.519246921934,0.1793008408072676,0.0,ACCEPT
1,client_069,RELAY,8.101462140140779,1552.8465471325471,0.6547912200477498,0.85,WARN
1,client_070,SPOOFER,1.4696429809928833,669.1203092107487,0.055619837354700656,8.00851878677547e-09,REJECT
1,client_071,HONEST,7.502760576215287,643.2360268633886,0.07534995326705836,0.0,ACCEPT
1,client_072,HONEST,7.542762291666946,677.6120681531833,0.11785077429825237,0.0,ACCEPT
1,client_073,SPOOFER,1.361418080947869,679.2369959515806,0.05614599041753219,4.720291045630418e-09,REJECT
1,client_074,SPOOFER,1.662572423767792,670.4629373625174,0.033420099781558556,2.0151034143978403e-08,REJECT
1,client_075,SPOOFER,1.387963791960606,674.287042166506,0.0622074053086693,5.3777430920888374e-09,REJECT
1,client_076,SPOOFER,1.4958196812071705,653.8131399575354,0.07555329791576851,9.090039246026958e-09,REJECT
1,client_077,HONEST,7.540114333397004,667.7806648880262,0.0898903673783053,0.0,ACCEPT
1,client_078,HONEST,7.988782556127336,685.7102476895836,0.1412708174494015,0.0,ACCEPT
1,client_079,HONEST,9.226211563200767,692.4280612325157,0.10105019208163796,0.0,ACCEPT
1,client_080,RELAY,8.331834356555396,1480.0698463188157,0.8824166352488442,0.85,WARN
1,client_081,HONEST,8.09382833475878,653.1523688622633,0.1297578512718457,0.0,ACCEPT
1,client_082,HONEST,7.268135180119833,718.0025864597775,0.049699130925014906,0.0,ACCEPT
1,client_083,HONEST,6.792973664654721,687.6386033887522,0.13958313469814682,0.0,ACCEPT
1,client_084,HONEST,8.998943780462586,670.4212290510891,0.09938766135765427,0.0,ACCEPT
1,client_085,HONEST,7.173294754217002,652.4636481412961,0.06614191442439442,0.0,ACCEPT
1,client_086,SPOOFER,1.6950239466835502,645.2206351011805,0.03349005606414977,2.3476416431408943e-08,REJECT
1,client_087,HONEST,7.864336990016408,663.4202722639578,0.07181377235980127,0.0,ACCEPT
1,client_088,RELAY,8.151333552532028,1496.5700468812852,0.8744966571108722,0.85,WARN
1,client_089,HONEST,7.641668189554644,634.6912550674045,0.11160249686788182,0.0,ACCEPT
1,client_090,HONEST,6.512298790203211,604.257427332762,0.0640777889373782,0.0,ACCEPT
1,client_091,SPOOFER,1.4573105696576305,660.1044958819351,0.07950712433899104,7.543352630540365e-09,REJECT
1,client_092,SPOOFER,1.671531924640404,644.8019977761886,0.04961967584194622,2.1020468361944576e-08,REJECT
1,client_093,HONEST,7.046964762434629,649.3983230802473,0.08556706805399308,0.0,ACCEPT
1,client_094,SPOOFER,1.564543712067618,623.1149943345495,0.06038693028482345,1.2648549414863544e-08,REJECT
1,client_095,HONEST,10.089286695603093,646.4652951751522,0.12008558610494707,0.0,ACCEPT
1,client_096,HONEST,9.078172790053335,636.9603346637103,0.11120462409052084,0.0,ACCEPT
1,client_097,HONEST,8.265110880938154,653.174473202837,0.06134951080722668,0.0,ACCEPT
1,client_098,HONEST,8.279412209110731,666.1849444654771,0.1725571803897521,0.0,ACCEPT
1,client_099,HONEST,9.401124991302249,719.9784298691255,0.06163262185559753,0.0,ACCEPT
2,client_000,HONEST,9.296784764064814,655.9586151864964,0.2094901466608836,0.0,ACCEPT
2,client_001,RELAY,8.153004205757382,1464.29937511666,0.7900607354555977,0.85,WARN
2,client_002,SPOOFER,1.0752208551380387,632.9129617953753,0.03481734676892605,1.1226775427306341e-09,REJECT
2,client_003,HONEST,8.43047254377145,661.1070692127577,0.19380854196079433,0.0,ACCEPT
2,client_004,HONEST,9.39050860582326,631.250631190972,0.055079266432582104,0.0,ACCEPT
2,client_005,HONEST,8.840303005807806,607.0924207718291,0.1915729382927177,0.0,ACCEPT
2,client_006,HONEST,9.665328144865544,634.751791306597,0.014343273545456128,0.0,ACCEPT
2,client_007,RELAY,8.412464684899849,1485.8998132089505,0.9737816311973462,0.85,WARN
2,client_008,HONEST,6.33668680944676,630.5203117540024,0.10026218498590916,0.0,ACCEPT
2,client_009,SPOOFER,1.5093961187529483,635.3728721769246,0.06245699864694998,9.70552663292516e-09,REJECT
2,client_010,HONEST,6.968855484740887,645.372666736808,0.10601478158559495,0.0,ACCEPT
2,client_011,RELAY,8.31173266008705,1510.507848201247,0.737535790816213,0.85,WARN
2,client_012,SPOOFER,1.1931771658528756,691.5244967117015,0.05664628023959184,2.042851738013966e-09,REJECT
2,client_013,HONEST,7.351816156132136,700.412439204482,0.10578373171464293,0.0,ACCEPT
2,client_014,HONEST,9.665156620876592,652.1943506458285,0.20303739624409936,0.0,ACCEPT
2,client_015,HONEST,10.356409010931845,641.9086651744301,0.14857854754771777,0.0,ACCEPT
2,client_016,HONEST,9.024451139502178,694.4805256198014,0.05175382697099478,0.0,ACCEPT
2,client_017,HONEST,9.073261751998126,684.3987958226116,0.012063025678844291,0.0,ACCEPT
2,client_018,HONEST,6.8300897848010695,583.7249542227967,0.08652965827777212,0.0,ACCEPT
2,client_019,HONEST,9.111050706955155,698.8266041931209,0.10370473902098877,0.0,ACCEPT
2,client_020,HONEST,10.20433865468555,605.1467026080161,0.01483087803224227,0.0,ACCEPT
2,client_021,HONEST,8.183342761324058,662.4821270905275,0.09836526259529535,0.0,ACCEPT
2,client_022,HONEST,5.769069479952148,647.1035987158343,0.03477652497475735,0.0,ACCEPT
2,client_023,HONEST,9.053607058596047,661.9144429981476,0.05300601068363224,0.0,ACCEPT
2,client_024,HONEST,7.633359699195967,615.5755605386091,0.09686604513634141,0.0,ACCEPT
2,client_025,SPOOFER,1.6910284641002478,617.9639034940948,0.06008093031035689,2.30399357615548e-08,REJECT
2,client_026,HONEST,7.613690857953071,624.2316329514738,0.09464848200227212,0.0,ACCEPT
2,client_027,HONEST,7.007709213096751,632.0063975762166,0.04010610537055758,0.0,ACCEPT
2,client_028,HONEST,10.607670159499667,651.1460654390812,0.06501372460037072,0.0,ACCEPT
2,client_029,HONEST,8.506775892881066,646.349338385048,0.08895152002333885,0.0,ACCEPT
2,client_030,HONEST,8.987000040052111,674.6190005765375,0.07347494261947363,0.0,ACCEPT
2,client_031,HONEST,7.559018111226384,641.0608198425716,0.0,0.0,ACCEPT
2,client_032,HONEST,6.431770725361737,694.4234136919471,0.18224838567506418,0.0,ACCEPT
2,client_033,RELAY,8.220115675253234,1506.4849820174416,0.8811250154543536,0.85,WARN
2,client_034,RELAY,8.619465697014629,1522.6594397765207,0.8372082408519234,0.85,WARN
2,client_035,SPOOFER,1.3088919118799147,597.7904945916289,0.05406927271734446,3.6416817081481917e-09,REJECT
2,client_036,HONEST,7.342379105658836,603.7767544380756,0.06767135578787367,0.0,ACCEPT
2,client_037,HONEST,6.952142395662726,704.8321031398583,0.14408198784747253,0.0,ACCEPT
2,client_038,HONEST,8.24043283042006,698.0981845139258,0.10386841538238092,0.0,ACCEPT
2,client_039,HONEST,7.216458958406084,699.5015325112638,0.12694550218423295,0.0,ACCEPT
2,client_040,HONEST,7.005304614808252,643.8139929622828,0.05621908733076214,0.0,ACCEPT
2,client_041,HONEST,6.5906403228427966,680.1007702947784,0.19547083202350654,0.0,ACCEPT
2,client_042,HONEST,6.5717189114170305,668.2965001924435,0.06746787154390865,0.0,ACCEPT
2,client_043,RELAY,8.191544953948236,1471.6663414818338,0.7636009230320184,0.85,WARN
2,client_044,HONEST,8.308225953533793,622.9941212166412,0.11352284128899195,0.0,ACCEPT
2,client_045,HONEST,8.189714268661035,642.2341884768417,0.05462181689792011,0.0,ACCEPT
2,client_046,HONEST,7.557874403318001,674.5502148393371,0.12504585938121904,0.0,ACCEPT
2,client_047,HONEST,7.076933706241739,653.2282999264498,0.13756935616858945,0.0,ACCEPT
2,client_048,HONEST,6.246713662654354,667.6592062523479,0.06686881205270767,0.0,ACCEPT
2,client_049,HONEST,8.934718402311791,625.1940774123682,0.00975589496677405,0.0,ACCEPT
2,client_050,RELAY,8.05469490745402,1490.7437927408334,0.8759722501721482,0.85,WARN
2,client_051,SPOOFER,1.3191366749791182,670.7542549102646,0.016769598754620807,3.831248167059704e-09,REJECT
2,client_052,RELAY,8.242070424162321,1453.2399158099856,0.784816389219784,0.85,WARN
2,client_053,RELAY,8.25568784055797,1463.6830526407593,0.8115444455770174,0.85,WARN
2,client_054,HONEST,9.45755137105733,631.2510142404976,0.1417846056032571,0.0,ACCEPT
2,client_055,RELAY,8.114435177441086,1505.0923927841911,0.99415686206579,0.85,WARN
2,client_056,HONEST,5.2840265998472535,624.1009041972095,0.128853606359027,0.006724659262594914,REJECT
2,client_057,HONEST,8.006345536748409,662.0622408845676,0.06980074066420898,0.0,ACCEPT
2,client_058,HONEST,8.35390774496748,644.9404898497575,0.15838910308299037,0.0,ACCEPT
2,client_059,HONEST,8.555305011961456,660.972086517444,0.07940615169387663,0.0,ACCEPT
2,client_060,HONEST,7.664872531113008,635.9418588958623,0.11972260711891484,0.0,ACCEPT
2,client_061,HONEST,7.744818623015685,659.4176828491334,0.20377003993227194,0.0,ACCEPT
2,client_062,SPOOFER,1.6742249406863385,639.4042352045452,0.0740242784432789,2.128883426314056e-08,REJECT
2,client_063,HONEST,7.760309552374139,583.7609526067198,0.0495956844541298,0.0,ACCEPT
2,client_064,HONEST,6.005049694768973,638.5758117686574,0.10092091895947759,0.0,ACCEPT
2,client_065,HONEST,10.26172477473034,660.6251396473352,0.08904497355955679,0.0,ACCEPT
2,client_066,HONEST,9.245286697420187,578.1381024572437,0.1117807279054283,0.0,ACCEPT
2,client_067,SPOOFER,1.6541730387773934,601.9459470121551,0.07287508086413859,1.9367688162896233e-08,REJECT
2,client_068,HONEST,8.656195688993296,636.503142798224,0.13163909330531426,0.0,ACCEPT
2,client_069,RELAY,8.522483142936528,1494.728633625161,0.8748220586300336,0.85,WARN
2,client_070,SPOOFER,1.4081278200919511,622.3800579923943,0.06660671633088491,5.935791500787031e-09,REJECT
2,client_071,HONEST,7.222699408909359,652.3259027096302,0.07611712766174417,0.0,ACCEPT
2,client_072,HONEST,8.82477579089567,660.8440184218258,0.15187699721289497,0.0,ACCEPT
2,client_073,SPOOFER,1.3979967202290506,641.2290646029654,0.030424725684353855,5.6487179606791185e-09,REJECT
2,client_074,SPOOFER,1.4111413479847776,662.2622660239577,0.06513977233290705,6.023884203521258e-09,REJECT
2,client_075,SPOOFER,1.315566935164475,678.2621924034339,0.07711275717609903,3.764130250331804e-09,REJECT
2,client_076,SPOOFER,1.5826869806447401,710.9958639081372,0.034524216017928544,1.3793902699384696e-08,REJECT
2,client_077,HONEST,6.7564143560262995,592.1915919106109,0.17480221557445916,0.0,ACCEPT
2,client_078,HONEST,9.03523878762487,648.1934981954103,0.11399843131599102,0.0,ACCEPT
2,client_079,HONEST,6.899413143241948,729.4869393375468,0.10646105909876138,0.0,ACCEPT
2,client_080,RELAY,8.263127375352587,1510.9293753634731,0.8981009231736713,0.85,WARN
2,client_081,HONEST,8.518660829134957,624.3095801980273,0.12357341785679979,0.0,ACCEPT
2,client_082,HONEST,10.50842939577004,693.7261515000367,0.17965933133196987,0.0,ACCEPT
2,client_083,HONEST,7.636541188282578,617.8378433415961,0.0937106539950176,0.0,ACCEPT
2,client_084,HONEST,8.316869894746434,685.5612243503058,0.015376768514259037,0.0,ACCEPT
2,client_085,HONEST,10.085460383352736,644.8647432961828,0.078655946502629,0.0,ACCEPT
2,client_086,SPOOFER,1.2975791249479665,596.2171581643624,0.06646341167923829,3.4429470301897476e-09,REJECT
2,client_087,HONEST,8.337981560626085,608.0762707584157,0.0352460613968192,0.0,ACCEPT
2,client_088,RELAY,8.209705836085185,1539.0253832470746,0.8240408648636395,0.85,WARN
2,client_089,HONEST,6.446228456258273,642.0133504172068,0.08636382151261648,0.0,ACCEPT
2,client_090,HONEST,5.013736028470114,648.2354168381711,0.08845327348956611,0.0034995545877070738,REJECT
2,client_091,SPOOFER,1.6392412729626837,710.0910730857237,0.07253130059095515,1.804742079755731e-08,REJECT
2,client_092,SPOOFER,1.446222261889034,614.0379079658957,0.10146719606499721,7.147598817649169e-09,REJECT
2,client_093,HONEST,8.321062120817386,650.4527019871707,0.09879374564449984,0.0,ACCEPT
2,client_094,SPOOFER,1.539616952153571,645.3082866124719,0.038526759862395274,1.1224354449246357e-08,REJECT
2,client_095,HONEST,7.59376927051153,648.93551871798,0.07282876144331175,0.0,ACCEPT
2,client_096,HONEST,7.394585060787403,653.4589823999867,0.08725113912895724,0.0,ACCEPT
2,client_097,HONEST,10.054791586299226,563.8434812272271,0.1545753425961231,0.0,ACCEPT
2,client_098,HONEST,9.745302230997154,582.6148174467352,0.08286562029598257,0.0,ACCEPT
2,client_099,HONEST,7.8042709608050504,604.2558699216709,0.061109165620456235,0.0,ACCEPT
3,client_000,HONEST,6.9173089854410055,706.9487894112677,0.14678391965737306,0.0,ACCEPT
3,client_001,RELAY,8.402586611399299,1510.8074138599502,0.737094822878277,0.85,WARN
3,client_002,SPOOFER,1.3950959467440454,665.9046732399073,0.025557443822161095,5.569037603021508e-09,REJECT
3,client_003,HONEST,9.105598116206865,642.1894245598606,0.08125895962252012,0.0,ACCEPT
3,client_004,HONEST,9.10315196184419,664.4385576232963,0.08195169170904601,0.0,ACCEPT
3,client_005,HONEST,9.641195764037098,614.8654418530033,0.1307967803472132,0.0,ACCEPT
3,client_006,HONEST,8.96172150956206,639.9397407222954,0.1163066511121059,0.0,ACCEPT
3,client_007,RELAY,8.099866370833764,1516.8348051909488,0.831509786355701,0.85,WARN
3,client_008,HONEST,7.6227323753771525,684.092799839699,0.06478281547286205,0.0,ACCEPT
3,client_009,SPOOFER,1.218307740727288,599.4095518604731,0.06212019902691279,2.317912620528381e-09,REJECT
3,client_010,HONEST,6.71348477700446,707.0308109144919,0.0,0.0,ACCEPT
3,client_011,RELAY,8.453574764194805,1495.5969383485292,0.8403286888129607,0.85,WARN
3,client_012,SPOOFER,1.3910161826382101,662.9719237164423,0.049247305951503034,5.458817778009068e-09,REJECT
3,client_013,HONEST,9.573962258419826,653.7123985815163,0.10751508807309389,0.0,ACCEPT
3,client_014,HONEST,7.813665345343373,648.1492672290653,0.11539008844460297,0.0,ACCEPT
3,client_015,HONEST,6.197797928812049,606.1839737815643,0.13716320470113574,0.0,ACCEPT
3,client_016,HONEST,8.45503852575353,644.020541568538,0.10092169665326967,0.0,ACCEPT
3,client_017,HONEST,8.667098046434004,632.4578103899457,0.06108476372988437,0.0,ACCEPT
3,client_018,HONEST,8.485014306117218,618.2028847275114,0.1204126377857236,0.0,ACCEPT
3,client_019,HONEST,6.206899674914592,683.4475582130834,0.12362987412065216,0.0,ACCEPT
3,client_020,HONEST,8.557235681176651,681.9374569782292,0.18327372222312885,0.0,ACCEPT
3,client_021,HONEST,9.467244078021757,590.1715874817215,0.03602115166321493,0.0,ACCEPT
3,client_022,HONEST,7.500217706765185,650.8479591318521,0.12588295102345615,0.0,ACCEPT
3,client_023,HONEST,7.379107424215841,656.0699198455051,0.062230853382333876,0.0,ACCEPT
3,client_024,HONEST,7.516178636409662,604.2835143524328,0.053838337694454785,0.0,ACCEPT
3,client_025,SPOOFER,1.2296630788767333,618.2841192782366,0.0710728359321568,2.4537195420721004e-09,REJECT
3,client_026,HONEST,7.110721333401669,735.5524171072152,0.12466589504404446,0.0,ACCEPT
3,client_027,HONEST,8.471803348433848,622.1033721441106,0.13501549397044957,0.0,ACCEPT
3,client_028,HONEST,7.5592346085146715,653.9653189759742,0.22800422691343974,0.0,ACCEPT
3,client_029,HONEST,8.13472812033042,687.3513831042844,0.06484117874370562,0.0,ACCEPT
3,client_030,HONEST,8.208013811403646,707.5510206581541,0.06865164711061164,0.0,ACCEPT
3,client_031,HONEST,10.424938269596314,673.001937902303,0.07187666120528663,0.0,ACCEPT
3,client_032,HONEST,9.008889286866625,681.6080196128687,0.13109049811085982,0.0,ACCEPT
3,client_033,RELAY,8.061573033613145,1467.6528479359845,0.8252481364448495,0.85,WARN
3,client_034,RELAY,8.241067988507995,1507.799005580667,0.8677701000933253,0.85,WARN
3,client_035,SPOOFER,1.2329311282579798,662.3564301576938,0.062211714905676466,2.4942187368931244e-09,REJECT
3,client_036,HONEST,8.921748537517248,685.1253735805252,0.1416961077274452,0.0,ACCEPT
3,client_037,HONEST,8.801016095074123,647.719614377594,0.016951953324200436,0.0,ACCEPT
3,client_038,HONEST,8.765541862959102,656.7498498328011,0.11357894185976868,0.0,ACCEPT
3,client_039,HONEST,6.717901709015629,614.8656624367314,0.1526576426666452,0.0,ACCEPT
3,client_040,HONEST,8.202533815372014,672.1487726646103,0.10141591880652306,0.0,ACCEPT
3,client_041,HONEST,8.285707367394894,680.49422369422,0.07419776358913131,0.0,ACCEPT
3,client_042,HONEST,8.36534493232918,634.9760531170862,0.07827518862838423,0.0,ACCEPT
3,client_043,RELAY,8.212899345183763,1495.9280511542745,0.8021251378336522,0.85,WARN
3,client_044,HONEST,9.756907350688225,620.9252626778662,0.09065641779193205,0.0,ACCEPT
3,client_045,HONEST,7.7223227300709905,697.0267812414963,0.10982773882557874,0.0,ACCEPT
3,client_046,HONEST,9.488213447362362,601.7192878762984,0.11335251329346295,0.0,ACCEPT
3,client_047,HONEST,9.317556954748124,652.6742296514512,0.15327401875326757,0.0,ACCEPT
3,client_048,HONEST,7.629253859879554,695.8037918060313,0.21494490618096251,0.0,ACCEPT
3,client_049,HONEST,7.814593727472409,635.521168054475,0.17266922385588507,0.0,ACCEPT
3,client_050,RELAY,8.439548657487686,1473.7374941658159,0.8079813182904143,0.85,WARN
3,client_051,SPOOFER,1.4436430782278986,606.305358391386,0.03162696107031604,7.058478160187153e-09,REJECT
3,client_052,RELAY,8.129503107989752,1466.4417282099635,0.8465315112613219,0.85,WARN
3,client_053,RELAY,8.278105767904382,1535.4950884583704,0.7501645959261208,0.85,WARN
3,client_054,HONEST,9.4311868781719,643.0453625626709,0.09752681451737835,0.0,ACCEPT
3,client_055,RELAY,8.330978339059993,1455.8698665509044,0.888240974618405,0.85,WARN
3,client_056,HONEST,8.449742649855667,666.0046660802649,0.11445843219539091,0.0,ACCEPT
3,client_057,HONEST,11.196360167893072,629.2734505118323,0.07345015224990913,0.0,ACCEPT
3,client_058,HONEST,7.502231368290283,631.9469936272917,0.06813064363467411,0.0,ACCEPT
3,client_059,HONEST,9.676819837329063,696.1663880596702,0.0714626853125262,0.0,ACCEPT
3,client_060,HONEST,7.251173312274926,665.3210055825581,0.07238884778595145,0.0,ACCEPT
3,client_061,HONEST,9.009518181306612,656.5949981776672,0.024212794250138406,0.0,ACCEPT
3,client_062,SPOOFER,1.8095010402660123,708.3660243756044,0.03774422619031228,4.00102375951873e-08,REJECT
3,client_063,HONEST,7.784758128076819,659.2906251985594,0.11672283949935125,0.0,ACCEPT
3,client_064,HONEST,9.040253127207396,715.3316475099064,0.09115263862529753,0.0,ACCEPT
3,client_065,HONEST,7.292043306553856,605.1721250895279,0.06345349800290405,0.0,ACCEPT
3,client_066,HONEST,8.210247632551443,708.323130564328,0.07411943504819143,0.0,ACCEPT
3,client_067,SPOOFER,1.5447575903277797,649.4662558776356,0.07376786546896169,1.1504701545354581e-08,REJECT
3,client_068,HONEST,11.282318911048346,632.7467648800896,0.0755280278740889,0.0,ACCEPT
3,client_069,RELAY,8.375299305248289,1509.6225005021886,1.0,0.85,WARN
3,client_070,SPOOFER,1.6167856370651927,638.3230070494205,0.06181309661384619,1.6224787616826673e-08,REJECT
3,client_071,HONEST,9.58044429669949,676.6656708889143,0.1253637015553649,0.0,ACCEPT
3,client_072,HONEST,9.530009627506985,688.0021066894843,0.16910794955187636,0.0,ACCEPT
3,client_073,SPOOFER,1.6297419775179285,644.5686623897022,0.05293427372866646,1.7253378635922092e-08,REJECT
3,client_074,SPOOFER,1.7413017933016715,623.4495906929149,0.057373466177458025,2.915378043060104e-08,REJECT
3,client_075,SPOOFER,1.4213322375345279,650.9342067453815,0.07556903725214598,6.3313013457826485e-09,REJECT
3,client_076,SPOOFER,1.5382198136039806,651.5091878150748,0.022802877180401616,1.1149314156057617e-08,REJECT
3,client_077,HONEST,9.145504279232664,670.9782358870849,0.20816273616527303,0.0,ACCEPT
3,client_078,HONEST,7.880666118056399,657.1223856490781,0.11246918418553777,0.0,ACCEPT
3,client_079,HONEST,10.142943935716168,646.9028951974241,0.11395107628851697,0.0,ACCEPT
3,client_080,RELAY,8.322947581165984,1494.8699057874067,0.8053566385449471,0.85,WARN
3,client_081,HONEST,8.482907991477969,684.8930318704425,0.04867423502944699,0.0,ACCEPT
3,client_082,HONEST,8.409563608976251,627.2460735144768,0.15975233144624212,0.0,ACCEPT
3,client_083,HONEST,6.42217571425947,631.8350399636734,0.11886059375322605,0.0,ACCEPT
3,client_084,HONEST,10.128628835081209,647.8631165151279,0.07224002366534009,0.0,ACCEPT
3,client_085,HONEST,10.507388483328707,602.9395482364721,0.0,0.0,ACCEPT
3,client_086,SPOOFER,1.5880028900106664,633.6832377085401,0.029575343657385737,1.414813292052021e-08,REJECT
3,client_087,HONEST,9.100027736759223,657.923523197564,0.07179606846316358,0.0,ACCEPT
3,client_088,RELAY,8.096363472159492,1515.2987384918022,0.9150201177958661,0.85,WARN
3,client_089,HONEST,8.130988963464741,710.0157023715492,0.04649576168369238,0.0,ACCEPT
